"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
252080	6.80e-01	5.11e-01	-0.662569	-6.670906	-0.1211836	KCNIP2	potassium
65074	8.48e-01	7.37e-01	-0.337762	-6.670921	-0.0857531		
345009	6.60e-01	4.85e-01	-0.703705	-6.670996	-0.1472273		
158106	6.60e-01	4.85e-01	0.703684	-6.67101	0.1488225	LOC150051	uncharacterized
54057	7.27e-01	5.69e-01	-0.573852	-6.671105	-0.1167202		
371026	6.81e-01	5.11e-01	-0.662236	-6.671128	-0.0786947	LINC01615	long
304047	9.75e-01	9.54e-01	0.058021	-6.67114	0.0100504	TCHH	trichohyalin
396101	6.69e-01	4.97e-01	0.685034	-6.671216	0.1024717	C6orf120	chromosome
227002	6.92e-01	5.25e-01	-0.64048	-6.671375	-0.1244566		
121022	6.60e-01	4.85e-01	-0.703033	-6.671468	-0.1371005		
249084	6.64e-01	4.91e-01	0.694322	-6.671473	0.1385638	NDUFAF4	NADH:ubiquinone
23111	9.54e-01	9.15e-01	-0.107497	-6.67149	-0.0192466		
434089	7.00e-01	5.35e-01	0.624434	-6.6715	0.1263478	ATAT1	alpha
18085	8.55e-01	7.48e-01	-0.324092	-6.671664	-0.0660887	GPR151	G
340020	9.80e-01	9.62e-01	0.047415	-6.671705	0.0091959	TAF13	TATA-box
321012	6.60e-01	4.85e-01	0.702503	-6.671841	0.1440676		
200039	6.60e-01	4.85e-01	0.70241	-6.671906	0.1062323		
308101	6.67e-01	4.94e-01	-0.688588	-6.672185	-0.1111377	CCDC18-AS1	CCDC18
171108	7.56e-01	6.07e-01	-0.519036	-6.672202	-0.1023576		
121079	9.38e-01	8.87e-01	-0.143536	-6.672306	-0.0496038	TP53INP2	tumor
193026	7.15e-01	5.54e-01	0.596762	-6.672349	0.0801206	ZNF641	zinc
358082	6.75e-01	5.05e-01	0.67245	-6.672425	0.1294574		
81013	6.63e-01	4.89e-01	-0.697408	-6.672435	-0.105165	LMO1	LIM
437073	6.73e-01	5.01e-01	0.677914	-6.672492	0.1066881	IVD	isovaleryl-CoA
158059	6.75e-01	5.05e-01	-0.67232	-6.672513	-0.1180332		
58023	6.67e-01	4.95e-01	0.688003	-6.672588	0.1046393		
92051	6.65e-01	4.92e-01	0.6927	-6.672598	0.1186617		
244068	6.61e-01	4.86e-01	0.701348	-6.672651	0.1443737	TOMM7	translocase
59042	9.93e-01	9.86e-01	-0.017625	-6.672685	-0.0063687	ORAI3	ORAI
457049	9.94e-01	9.89e-01	-0.014481	-6.672736	-0.0098021	GSTT1	glutathione
227091	6.61e-01	4.86e-01	0.701187	-6.672764	0.1561391	CPEB4	cytoplasmic
43060	7.93e-01	6.58e-01	-0.446684	-6.672767	-0.129585		
42030	6.61e-01	4.86e-01	-0.701141	-6.672796	-0.0988984		
388063	9.97e-01	9.93e-01	-0.008343	-6.672807	-0.0014037		
102060	6.65e-01	4.92e-01	-0.692385	-6.672816	-0.1331837	TUSC2	tumor
381042	7.48e-01	5.96e-01	-0.534557	-6.672838	-0.1048925		
24063	6.85e-01	5.17e-01	0.652908	-6.672877	0.1387249		
446017	6.93e-01	5.27e-01	-0.638135	-6.672878	-0.1274167		
466068	8.46e-01	7.34e-01	0.342315	-6.672955	0.0947415	TAF4B	TATA-box
286083	6.78e-01	5.09e-01	-0.665726	-6.672974	-0.1243227	AKAP13	A-kinase
361062	7.57e-01	6.08e-01	-0.515956	-6.672986	-0.0841274		
98007	6.63e-01	4.89e-01	0.696557	-6.673028	0.1115175		
141001	6.61e-01	4.86e-01	0.700799	-6.673036	0.1350882		
482093	6.61e-01	4.86e-01	0.700796	-6.673037	0.1434202	LNX2	ligand
369040	6.65e-01	4.92e-01	0.69206	-6.673042	0.1497328	DMWD	dystrophia
144026	6.63e-01	4.89e-01	0.696473	-6.673086	0.1064145	LSM2	LSM2
235097	6.82e-01	5.13e-01	0.658937	-6.673311	0.0809196	GALNT8///NDUFA9	polypeptide
23058	7.20e-01	5.60e-01	0.587197	-6.673419	0.0596179	NPBWR1	neuropeptides
392050	7.28e-01	5.70e-01	0.571859	-6.673467	0.3322158	FERMT1	fermitin
140034	6.86e-01	5.18e-01	0.650774	-6.673474	0.0998513	HPS4	HPS4,
419048	6.61e-01	4.87e-01	0.700105	-6.673522	0.0957		
272001	7.83e-01	6.42e-01	0.469013	-6.673528	0.1180608	PRICKLE1	prickle
24112	6.82e-01	5.13e-01	0.658552	-6.673565	0.1414933		
89053	6.71e-01	4.99e-01	-0.681548	-6.6736	-0.1113826		
159024	6.66e-01	4.93e-01	0.691239	-6.673609	0.0930622		
81010	8.97e-01	8.16e-01	-0.234379	-6.673626	-0.0579986	AASS	aminoadipate-semialdehyde
99047	7.94e-01	6.59e-01	0.444578	-6.673712	0.108908		
170063	6.62e-01	4.87e-01	0.699831	-6.673713	0.131114		
113010	7.99e-01	6.66e-01	0.434899	-6.673797	0.057138		
324077	8.79e-01	7.86e-01	-0.273702	-6.673832	-0.0551627	TERT	telomerase
318060	6.90e-01	5.23e-01	-0.644211	-6.673887	-0.1125369		
409099	6.62e-01	4.87e-01	0.699512	-6.673937	0.1362234	TSPAN3	tetraspanin
63035	7.06e-01	5.42e-01	0.614427	-6.674006	0.1358968		
223004	6.71e-01	4.99e-01	0.68092	-6.674028	0.1328918	RPL38	ribosomal
470026	7.41e-01	5.88e-01	0.547371	-6.674142	0.0985551	NPFFR1	neuropeptide
68024	9.57e-01	9.19e-01	-0.102467	-6.674148	-0.0320869	BMX	BMX
169107	6.62e-01	4.88e-01	-0.69911	-6.674218	-0.1409176	LDAH	lipid
95017	7.38e-01	5.83e-01	0.552927	-6.674326	0.1071517	ADAMTSL5	ADAMTS
448097	7.54e-01	6.03e-01	-0.52358	-6.67438	-0.077028		
356025	6.62e-01	4.88e-01	0.698838	-6.674408	0.1228075		
266062	6.77e-01	5.06e-01	0.669489	-6.674414	0.1501088		
47032	6.62e-01	4.88e-01	-0.698821	-6.674419	-0.110778		
266026	6.62e-01	4.88e-01	0.698747	-6.674471	0.131039	FSD2///SNHG21	fibronectin
479052	9.10e-01	8.39e-01	-0.204468	-6.67452	-0.0360277	SEZ6	seizure
492041	6.80e-01	5.10e-01	0.6634	-6.674523	0.1178906	ZNF3	zinc
321024	6.87e-01	5.19e-01	-0.650373	-6.674533	-0.1770043	TAPBPL	TAP
450030	6.69e-01	4.96e-01	0.685128	-6.674563	0.2703252	CDK1	cyclin
129069	8.53e-01	7.46e-01	-0.326763	-6.674607	-0.0703657		
138010	7.64e-01	6.17e-01	-0.504869	-6.674652	-0.0909123		
351021	6.64e-01	4.91e-01	-0.694131	-6.674714	-0.1785313	PGAP3	post-GPI
219068	7.31e-01	5.74e-01	-0.567485	-6.674758	-0.1259318	ALOX12P2	arachidonate
448062	6.62e-01	4.88e-01	0.698193	-6.674858	0.1473475	PAX8-AS1	PAX8
104067	6.84e-01	5.15e-01	-0.656122	-6.675165	-0.0761377	GNPTAB	N-acetylglucosamine-1-phosphate
189025	7.26e-01	5.68e-01	-0.575822	-6.675169	-0.1529443	WDR76	WD
390101	6.63e-01	4.88e-01	0.697627	-6.675253	0.1248682		
484092	6.65e-01	4.91e-01	-0.693238	-6.675334	-0.1174136	MT1L	metallothionein
122066	6.63e-01	4.89e-01	0.697446	-6.675379	0.1957497		
135032	6.63e-01	4.89e-01	-0.697397	-6.675413	-0.0904923	PTPRD	protein
288080	8.07e-01	6.77e-01	-0.420379	-6.675585	-0.0576209	SLC2A6///WDR90	solute
284019	6.75e-01	5.04e-01	-0.673107	-6.675743	-0.0958974	RNFT2	ring
411075	6.81e-01	5.12e-01	-0.66155	-6.67575	-0.1559654	SLC52A2	solute
293091	9.29e-01	8.71e-01	-0.164066	-6.675851	-0.0642181	TPGS1	tubulin
111054	6.81e-01	5.12e-01	0.66136	-6.675876	0.1250367		
368056	6.63e-01	4.89e-01	0.696641	-6.67594	0.1589009	LINC00565	long
250031	6.63e-01	4.89e-01	-0.696586	-6.675978	-0.1426474		
180099	6.81e-01	5.12e-01	0.661179	-6.675996	0.153638		
32072	8.68e-01	7.68e-01	-0.297317	-6.675996	-0.0717127		
452053	9.01e-01	8.24e-01	-0.223845	-6.676073	-0.0580476		
378101	6.81e-01	5.12e-01	0.66076	-6.676273	0.0819831		
68067	8.15e-01	6.90e-01	-0.40309	-6.67628	-0.1457246	MXD1	MAX
223014	6.63e-01	4.89e-01	-0.696107	-6.676312	-0.1307086		
322052	6.75e-01	5.05e-01	0.672242	-6.676325	0.21323	CHEK1	checkpoint
14053	6.63e-01	4.89e-01	-0.69602	-6.676372	-0.0898842		
369098	8.92e-01	8.09e-01	-0.243861	-6.676454	-0.0752096	LHFPL3-AS2	LHFPL3
32005	7.51e-01	6.00e-01	0.527773	-6.676459	0.1108394	CYLD	CYLD
327053	9.67e-01	9.39e-01	0.076699	-6.676478	0.0143351	KIRREL	kin
131052	8.78e-01	7.84e-01	0.276872	-6.676539	0.0843646		
123045	6.76e-01	5.05e-01	-0.671903	-6.676553	-0.1529355	ACVR2B	activin
72033	6.66e-01	4.92e-01	-0.691467	-6.67656	-0.088086	BAX	BCL2
243054	6.70e-01	4.98e-01	0.682142	-6.676605	0.1659553	TNS3	tensin
195020	7.37e-01	5.83e-01	0.554373	-6.676617	0.1497169		
341057	6.63e-01	4.90e-01	0.695601	-6.676664	0.2107331	PEG10	paternally
411060	6.63e-01	4.90e-01	0.695488	-6.676742	0.1284325	NUP58	nucleoporin
464054	8.69e-01	7.70e-01	0.294644	-6.676795	0.0636249	LYPD5	LY6/PLAUR
162068	8.20e-01	6.96e-01	-0.393224	-6.676873	-0.0628894		
192026	6.71e-01	4.99e-01	-0.681512	-6.677035	-0.0857848	PRSS33	protease,
266027	6.64e-01	4.90e-01	-0.695065	-6.677036	-0.1296112	CCNYL1	cyclin
385016	6.85e-01	5.17e-01	-0.653248	-6.677051	-0.1792356	STX19	syntaxin
215024	7.99e-01	6.65e-01	0.436779	-6.677174	0.0838279		
458104	6.89e-01	5.21e-01	-0.646236	-6.677221	-0.0873243	LINC01588	long
345047	8.77e-01	7.82e-01	0.278184	-6.677222	0.0531436	NDNF	neuron
123038	6.64e-01	4.90e-01	0.694785	-6.677231	0.1332338	SP140L	SP140
286022	6.85e-01	5.17e-01	0.652941	-6.677252	0.1132665	LOC100996447	uncharacterized
382014	6.66e-01	4.93e-01	0.690347	-6.677333	0.2076807		
350044	6.85e-01	5.17e-01	-0.652673	-6.677427	-0.0997891	TMEM242	transmembrane
331002	9.57e-01	9.21e-01	0.099718	-6.677444	0.0336642	STAP1	signal
93058	6.64e-01	4.90e-01	0.694391	-6.677504	0.1050744	ACAN	aggrecan
474013	6.64e-01	4.90e-01	-0.69434	-6.67754	-0.1161629		
67075	6.79e-01	5.09e-01	-0.66469	-6.67762	-0.0928032	TEAD1	TEA
489109	7.57e-01	6.08e-01	-0.51709	-6.677734	-0.1449891		
37014	6.69e-01	4.96e-01	0.685102	-6.677834	0.1390756	KIAA0556	KIAA0556
351068	6.89e-01	5.22e-01	-0.645128	-6.677939	-0.0967069		
85074	6.65e-01	4.91e-01	-0.693495	-6.678126	-0.1013439	LOC105378183	uncharacterized
284006	6.65e-01	4.91e-01	0.693469	-6.678144	0.1256601	ZNF281	zinc
241104	6.65e-01	4.91e-01	0.693427	-6.678173	0.1909873		
361017	6.67e-01	4.94e-01	0.689129	-6.678173	0.094504		
121039	9.16e-01	8.48e-01	-0.192939	-6.678266	-0.0817053	MYEF2	myelin
422010	6.75e-01	5.03e-01	0.674502	-6.678381	0.129437		
309059	6.65e-01	4.91e-01	0.693099	-6.678401	0.1557132	NT5C3A	5'-nucleotidase,
456109	6.94e-01	5.27e-01	0.637161	-6.678416	0.0776381	GPR173	G
102002	8.72e-01	7.74e-01	0.289033	-6.67845	0.0422243		
74087	6.77e-01	5.07e-01	0.669021	-6.678488	0.1265243		
299033	9.82e-01	9.65e-01	0.043604	-6.678489	0.0134319	LOC101927156	uncharacterized
310068	7.16e-01	5.56e-01	0.593757	-6.678503	0.06146		
245110	6.65e-01	4.91e-01	0.69295	-6.678504	0.1212014		
33069	6.65e-01	4.91e-01	-0.692813	-6.678599	-0.3496182	ANKRD33B	ankyrin
155108	7.63e-01	6.15e-01	0.506638	-6.678599	0.0797173		
94096	6.65e-01	4.91e-01	0.692782	-6.678621	0.135138	MLH1	mutL
82057	6.65e-01	4.92e-01	0.692571	-6.678767	0.1520389		
368059	7.96e-01	6.61e-01	0.441807	-6.678905	0.0844159		
490023	6.65e-01	4.92e-01	-0.692346	-6.678922	-0.2418061		
144099	8.11e-01	6.83e-01	-0.412082	-6.679067	-0.0607831		
454075	6.75e-01	5.04e-01	0.673426	-6.679107	0.0999164	NDFIP1	Nedd4
480070	6.77e-01	5.07e-01	0.667937	-6.679213	0.1239155		
256054	6.65e-01	4.92e-01	0.69187	-6.679252	0.1511829	NIPSNAP1	nipsnap
455099	6.65e-01	4.92e-01	-0.691846	-6.679268	-0.1720788	FOXD3	forkhead
210022	6.84e-01	5.15e-01	0.65615	-6.679314	0.0855736		
483099	6.65e-01	4.92e-01	-0.69173	-6.679349	-0.1522656		
256107	8.48e-01	7.37e-01	0.338935	-6.679356	0.1259372		
77100	8.39e-01	7.24e-01	0.356516	-6.679472	0.067681	CELF1	CUGBP,
225065	6.84e-01	5.15e-01	-0.655741	-6.679583	-0.1496578	C3orf14	chromosome
39080	8.88e-01	8.03e-01	-0.252022	-6.679599	-0.051431	RAB3GAP1	RAB3
40092	7.82e-01	6.41e-01	-0.469775	-6.67984	-0.1194776	DUOX1	dual
165047	6.91e-01	5.24e-01	-0.640883	-6.679865	-0.1556646		
217110	6.66e-01	4.93e-01	-0.690975	-6.67987	-0.1907554		
303073	6.81e-01	5.12e-01	-0.661297	-6.679873	-0.0993722	ABHD15	abhydrolase
35093	8.59e-01	7.54e-01	0.316427	-6.680022	0.1180139		
226042	6.66e-01	4.93e-01	0.690638	-6.680103	0.1700508	PXK	PX
198110	6.66e-01	4.93e-01	0.690506	-6.680195	0.1724849	GAS6	growth
15069	6.66e-01	4.93e-01	0.690365	-6.680291	0.1035685	COMT	catechol-O-methyltransferase
403101	8.68e-01	7.69e-01	-0.296408	-6.680333	-0.0543535		
53074	7.15e-01	5.53e-01	-0.597504	-6.680385	-0.1047	NPC1L1	NPC1
413034	6.92e-01	5.25e-01	0.640066	-6.680389	0.1082632	GLIS2	GLIS
378043	6.66e-01	4.93e-01	-0.690203	-6.680404	-0.1129096		
468057	6.66e-01	4.93e-01	-0.690087	-6.680484	-0.1065954	ATG4D///ATG4D	autophagy
142024	6.68e-01	4.96e-01	0.685592	-6.680605	0.159303	CLK1	CDC
455018	9.43e-01	8.96e-01	0.132157	-6.680654	0.0296782		
242027	8.82e-01	7.92e-01	-0.265532	-6.680699	-0.0449153	HSPA6	heat
165041	6.78e-01	5.09e-01	0.665709	-6.680701	0.0965968	KCNA4	potassium
420085	6.69e-01	4.96e-01	-0.685276	-6.680822	-0.1402537	RHBDL3	rhomboid
283087	7.82e-01	6.41e-01	0.470534	-6.680846	0.131905		
230064	6.66e-01	4.93e-01	0.689561	-6.680847	0.1542112	DHRS4-AS1	DHRS4
355097	6.66e-01	4.93e-01	-0.689521	-6.680874	-0.1054954	HNRNPA3P1	heterogeneous
455111	6.69e-01	4.96e-01	0.685064	-6.680967	0.1362093		
252094	6.69e-01	4.96e-01	-0.684982	-6.681023	-0.1003206	TRMT11	tRNA
421004	6.92e-01	5.26e-01	0.638785	-6.681208	0.135952		
476104	6.67e-01	4.94e-01	-0.68881	-6.681364	-0.1138092	CHMP3	charged
483002	9.62e-01	9.30e-01	0.088099	-6.68139	0.0318556	CLECL1	C-type
330022	6.69e-01	4.97e-01	0.684426	-6.681404	0.2604656		
73040	7.48e-01	5.97e-01	-0.533285	-6.681407	-0.1075653	GRAMD2	GRAM
158065	7.24e-01	5.64e-01	0.580894	-6.68173	0.0832399	CADPS2	calcium
468008	8.34e-01	7.16e-01	0.366122	-6.681817	0.0925523	NIPAL2	NIPA
56001	6.67e-01	4.94e-01	0.688141	-6.681825	0.1506228	UBAP2	ubiquitin
30092	6.89e-01	5.22e-01	-0.645809	-6.681893	-0.1177482	ARHGAP5	Rho
447108	6.67e-01	4.94e-01	-0.688034	-6.681898	-0.1329785		
310095	6.69e-01	4.97e-01	-0.683509	-6.682031	-0.2161922	MMP14	matrix
95025	6.80e-01	5.10e-01	0.663672	-6.682057	0.1210444	RNF216	ring
161068	8.59e-01	7.55e-01	-0.314457	-6.682178	-0.0516646		
51096	6.70e-01	4.97e-01	0.68324	-6.682215	0.1114721	NKX3-2	NK3
269038	6.80e-01	5.10e-01	0.663405	-6.682234	0.1935682	MAGEA6///MAGEA3	MAGE
169080	6.67e-01	4.95e-01	0.687497	-6.682267	0.1747746		
270011	8.50e-01	7.40e-01	0.334297	-6.682273	0.0895707	C3orf18	chromosome
25023	6.83e-01	5.14e-01	-0.657632	-6.682293	-0.0892031		
263054	8.15e-01	6.88e-01	-0.40418	-6.68232	-0.1185208	SYNE2	spectrin
122103	6.70e-01	4.98e-01	0.682964	-6.682404	0.2435851		
130040	9.26e-01	8.66e-01	0.170433	-6.682435	0.0658343	PCK2	phosphoenolpyruvate
487086	8.75e-01	7.78e-01	-0.284035	-6.682515	-0.081941		
57086	6.68e-01	4.95e-01	0.687124	-6.682524	0.0939552	MMADHC	methylmalonic
423024	7.16e-01	5.56e-01	0.593903	-6.682538	0.1282714	MIPOL1	mirror-image
227105	8.72e-01	7.74e-01	0.288927	-6.682544	0.0532181	HIPK3	homeodomain
414015	6.68e-01	4.95e-01	0.686974	-6.682627	0.2062074	EXOC3L2	exocyst
144033	9.94e-01	9.88e-01	0.014816	-6.682675	0.0057556	SLIT2	slit
90074	8.55e-01	7.48e-01	0.323428	-6.682678	0.0663824		
496032	9.94e-01	9.90e-01	-0.01311	-6.682699	-0.0025469	TAF5L	TATA-box
176100	6.97e-01	5.32e-01	-0.63038	-6.682727	-0.0805985		
115082	8.44e-01	7.31e-01	0.347191	-6.682792	0.261233	ADH4	alcohol
235036	8.52e-01	7.44e-01	-0.32872	-6.68281	-0.05682	LOC102725138///C16orf52	uncharacterized
491064	7.01e-01	5.37e-01	0.622418	-6.682818	0.1090049	CCDC137	coiled-coil
367075	6.68e-01	4.95e-01	0.68667	-6.682835	0.154669	LOC729162	zinc
38095	6.80e-01	5.11e-01	0.662376	-6.682917	0.1136602		
284076	6.68e-01	4.95e-01	-0.68645	-6.682986	-0.1059389	WWP2	WW
116021	6.68e-01	4.95e-01	0.686408	-6.683016	0.1948056	PLEKHA8///PLEKHA8P1	pleckstrin
19076	6.70e-01	4.98e-01	-0.681931	-6.683109	-0.1232165	DYRK1A	dual
167059	9.32e-01	8.76e-01	-0.157084	-6.683214	-0.034543		
413036	6.68e-01	4.96e-01	-0.686022	-6.683281	-0.1159869		
65063	6.68e-01	4.96e-01	0.685999	-6.683296	0.1366606		
278020	6.78e-01	5.08e-01	-0.66704	-6.683391	-0.1239978		
457079	8.61e-01	7.58e-01	-0.310337	-6.683476	-0.0414291	CCDC17	coiled-coil
311104	6.87e-01	5.19e-01	0.649723	-6.683518	0.1039581	MOSPD3	motile
67074	6.68e-01	4.96e-01	0.685561	-6.683597	0.1767847	IREB2	iron
149058	6.78e-01	5.08e-01	-0.666665	-6.683641	-0.2033645	EQTN	equatorin
284111	6.68e-01	4.96e-01	0.685488	-6.683646	0.1195588	MTRF1	mitochondrial
268028	6.71e-01	4.99e-01	-0.681087	-6.683684	-0.14576	KIAA0232	KIAA0232
123020	6.76e-01	5.05e-01	-0.67145	-6.683846	-0.1286853	ANGEL1	angel
473080	6.69e-01	4.96e-01	-0.685133	-6.68389	-0.1447415	TMEM181	transmembrane
37094	8.64e-01	7.63e-01	-0.304088	-6.683904	-0.0683627	DSCR4	Down
459043	8.82e-01	7.90e-01	0.268569	-6.684215	0.0468344	CCNJ	cyclin
384039	6.69e-01	4.97e-01	-0.684616	-6.684244	-0.1376665		
478069	6.97e-01	5.32e-01	0.629447	-6.68436	0.1240481		
380005	6.71e-01	4.99e-01	-0.679996	-6.684427	-0.0774666	ZNF513	zinc
108099	6.69e-01	4.97e-01	-0.684176	-6.684545	-0.1116499		
482032	6.69e-01	4.97e-01	0.684167	-6.684552	0.1157801	SBK1///SBK1	SH3
250032	7.18e-01	5.58e-01	-0.590443	-6.684593	-0.0901729		
203104	6.69e-01	4.97e-01	0.683925	-6.684717	0.1203964		
158017	8.24e-01	7.02e-01	-0.38575	-6.684903	-0.0913548		
367029	6.69e-01	4.97e-01	-0.683634	-6.684916	-0.0969554	TMA7///TMA7	translation
201005	6.69e-01	4.97e-01	-0.68358	-6.684953	-0.1323743		
235027	6.74e-01	5.03e-01	0.674602	-6.684975	0.1352006	ZNF771	zinc
37064	6.69e-01	4.97e-01	0.683525	-6.684991	0.1714389		
395093	8.99e-01	8.20e-01	0.229685	-6.685044	0.0461879	MATK	megakaryocyte-associated
3022	6.69e-01	4.97e-01	0.683396	-6.685078	0.165024		
472087	7.27e-01	5.68e-01	0.574872	-6.685225	0.1205662		
110047	6.70e-01	4.97e-01	0.683162	-6.685239	0.1544587	ART1	ADP-ribosyltransferase
397092	9.99e-01	9.98e-01	-0.002874	-6.685301	-0.0006006		
28079	6.75e-01	5.03e-01	0.674081	-6.685327	0.1237608		
19038	6.72e-01	5.00e-01	0.678417	-6.685499	0.1742007	EPHB4	EPH
311078	6.75e-01	5.03e-01	-0.673823	-6.685501	-0.1734923	TGFBR2	transforming
404029	6.70e-01	4.98e-01	0.682392	-6.685764	0.1591446		
4059	6.72e-01	5.01e-01	0.678005	-6.685779	0.1044336		
131096	8.19e-01	6.95e-01	0.395513	-6.685816	0.0553281		
401026	8.84e-01	7.94e-01	0.262449	-6.685857	0.0539327	OR2A7///OR2A4	olfactory
28068	7.09e-01	5.46e-01	-0.608828	-6.686007	-0.108236		
234012	6.70e-01	4.98e-01	-0.681932	-6.686078	-0.1002571		
398108	7.01e-01	5.37e-01	0.622043	-6.686095	0.1277249		
289086	6.70e-01	4.98e-01	0.681885	-6.68611	0.1000963	CHKB	choline
287010	6.77e-01	5.07e-01	-0.6676	-6.686426	-0.0910114	LOC100130283	uncharacterized
351084	6.73e-01	5.01e-01	-0.677002	-6.686459	-0.141642	MCRIP2	MAPK
192034	6.78e-01	5.08e-01	0.667385	-6.686569	0.0781191	CEACAM19	carcinoembryonic
372066	8.92e-01	8.10e-01	-0.242605	-6.68659	-0.0629908	PIPOX	pipecolic
237085	6.71e-01	4.99e-01	0.681023	-6.686698	0.1012521		
244025	6.71e-01	4.99e-01	0.680986	-6.686723	0.1601411	SH2D4A	SH2
134059	9.26e-01	8.66e-01	-0.170332	-6.686768	-0.1039664	FOLH1B///FOLH1	folate
363082	9.02e-01	8.26e-01	-0.221657	-6.686878	-0.0386755	CECR7	cat
379063	6.81e-01	5.11e-01	-0.661686	-6.686952	-0.1449161		
91025	8.73e-01	7.76e-01	-0.286529	-6.687055	-0.0786595		
13059	6.71e-01	4.99e-01	0.680445	-6.687091	0.2919542		
22057	6.71e-01	4.99e-01	-0.680426	-6.687104	-0.1897928	FBP1	fructose-bisphosphatase
108112	7.42e-01	5.89e-01	-0.545361	-6.687138	-0.0783113		
185061	6.74e-01	5.02e-01	-0.675775	-6.687289	-0.1684951		
442045	6.84e-01	5.15e-01	-0.655659	-6.68735	-0.1216542		
130047	8.94e-01	8.12e-01	-0.239161	-6.68743	-0.0702928	IQCH	IQ
489002	6.71e-01	4.99e-01	0.679898	-6.687463	0.2887061		
322033	6.71e-01	5.00e-01	-0.679839	-6.687503	-0.1033245	LOC283710	uncharacterized
171082	6.78e-01	5.08e-01	-0.665975	-6.68751	-0.5124268		
41017	6.71e-01	5.00e-01	0.679793	-6.687535	0.1189657		
80109	6.71e-01	5.00e-01	0.679575	-6.687683	0.1200067		
428069	6.72e-01	5.00e-01	0.679375	-6.687819	0.1954231		
21097	8.68e-01	7.69e-01	-0.296091	-6.687832	-0.0906161	LOC389332	uncharacterized
469017	6.72e-01	5.00e-01	-0.679298	-6.687871	-0.0866343	TPTE2///TPTE	transmembrane
400014	6.72e-01	5.00e-01	0.678595	-6.688349	0.092541		
113069	8.69e-01	7.70e-01	0.294103	-6.688424	0.056631	LINC01048	long
12070	9.81e-01	9.63e-01	0.0464	-6.688437	0.0087567	LOC105374428	uncharacterized
355052	7.38e-01	5.84e-01	-0.55237	-6.688467	-0.2304163	GRIA4	glutamate
447002	6.72e-01	5.00e-01	0.678398	-6.688482	0.2057602	MECOM	MDS1
405039	6.75e-01	5.03e-01	-0.673905	-6.688552	-0.1378505	SPCS3	signal
110076	6.82e-01	5.13e-01	-0.659169	-6.688616	-0.0880775		
97097	6.72e-01	5.01e-01	0.678146	-6.688653	0.1291024		
224053	7.02e-01	5.38e-01	-0.620684	-6.688812	-0.1135615		
109028	6.91e-01	5.24e-01	-0.641346	-6.688937	-0.1057462	FGF20	fibroblast
243084	6.95e-01	5.29e-01	-0.634631	-6.689067	-0.1122289	C14orf177	chromosome
402038	6.82e-01	5.13e-01	0.658435	-6.6891	0.1130958		
339073	6.73e-01	5.01e-01	-0.677356	-6.689189	-0.2042727		
276065	6.73e-01	5.01e-01	0.677336	-6.689202	0.1326798		
415021	8.89e-01	8.04e-01	0.249494	-6.689209	0.0517829	ARHGAP29	Rho
19049	6.77e-01	5.07e-01	0.668033	-6.689388	0.1013967	GNAQ	G
16058	7.69e-01	6.24e-01	-0.494225	-6.689407	-0.1080481		
209037	9.94e-01	9.88e-01	-0.014934	-6.689418	-0.0044947		
441056	6.88e-01	5.21e-01	0.646686	-6.689445	0.12026		
286027	6.99e-01	5.34e-01	-0.625519	-6.689602	-0.0845015	CHRNA1	cholinergic
179014	6.73e-01	5.02e-01	0.676553	-6.689733	0.114395		
307095	7.65e-01	6.18e-01	0.502023	-6.68979	0.0727918	BSND	barttin
501008	7.03e-01	5.39e-01	-0.619077	-6.689812	-0.0954364		
266006	6.73e-01	5.02e-01	0.67641	-6.689829	0.1107628	LGALS8	galectin
100074	6.80e-01	5.11e-01	-0.662353	-6.689918	-0.1022968	PCYT1A	phosphate
306018	7.17e-01	5.56e-01	0.593186	-6.689921	0.1081307	ZNF134	zinc
108041	9.86e-01	9.74e-01	-0.032963	-6.689984	-0.0243142	MORN5	MORN
375063	6.73e-01	5.02e-01	-0.676177	-6.689987	-0.1003748	PSEN1	presenilin
466034	6.96e-01	5.30e-01	0.633056	-6.690068	0.0851992	IL1RL2	interleukin
157029	6.74e-01	5.02e-01	-0.675951	-6.69014	-0.1556685	BTG1	BTG
209090	7.40e-01	5.86e-01	-0.549341	-6.690144	-0.1727698		
98046	9.21e-01	8.57e-01	0.181286	-6.690152	0.04895	ZFY	zinc
448069	8.19e-01	6.94e-01	0.395803	-6.690166	0.0579016		
362070	6.86e-01	5.18e-01	-0.651314	-6.690194	-0.1321654		
50053	6.78e-01	5.08e-01	0.666781	-6.690225	0.0972102		
396031	6.99e-01	5.35e-01	0.625814	-6.690246	0.0721612	MAPK10	mitogen-activated
166106	6.76e-01	5.05e-01	-0.671289	-6.690312	-0.1209534	SLC35E1	solute
184024	6.74e-01	5.02e-01	-0.675685	-6.69032	-0.1987022	KCNN4	potassium
421028	7.24e-01	5.64e-01	0.580663	-6.690341	0.0646056		
209077	7.45e-01	5.93e-01	-0.539491	-6.690341	-0.0652236		
95058	8.79e-01	7.85e-01	-0.274682	-6.69041	-0.0616121	MGST3	microsomal
332004	6.74e-01	5.02e-01	-0.675512	-6.690437	-0.1224176		
369045	8.85e-01	7.96e-01	0.260081	-6.690541	0.079949		
